Year,Rd,Pk,Tm,Player,Pos,College,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48
1973,1,16,MIL,Swen Nater,C,"University of California, Los Angeles",489,28.4,12.2,10.8,2.0,0.5,0.5,.537,.250,.760,36.9,.128
1973,1,17,BOS,Steve Downing,C,Indiana University,27,5.4,2.4,1.5,0.4,0.2,0.0,.318,,.550,-0.2,-0.060
1973,2,19,CAP,Louie Nelson,G,University of Washington,224,22.1,9.4,2.4,1.9,0.9,0.1,.437,,.738,6.4,.062
1973,2,20,KCO,Mike D'Antoni,G,Marshall University,130,14.3,3.3,1.4,1.9,1.2,0.2,.392,,.736,0.9,.023
1973,2,21,PHI,Allan Bristow,F-G,Virginia Polytechnic Institute and State University,648,20.5,7.9,4.0,3.2,0.8,0.1,.460,.286,.798,22.7,.082
1973,2,22,PHI,George McGinnis,F-C,Indiana University,528,30.7,17.2,9.8,3.8,1.7,0.4,.448,.080,.651,36.2,.107
1973,2,23,LAL,Billy Schaeffer,F,St. John's University,,,,,,,,,,,,
1973,2,24,CHI,Kevin Stacom,G,Providence College,347,13.1,5.1,1.5,1.5,0.3,0.0,.417,.500,.768,3.1,.032
1973,2,25,KCO,Larry McNeill,F-C,Marquette University,297,17.2,8.5,4.8,0.8,0.6,0.3,.466,,.779,13.4,.127
1973,2,27,ATL,Tom Ingelsby,G,Villanova University,48,8.3,2.7,0.9,0.8,0.4,0.1,.382,,.784,0.1,.014
1973,2,28,NYK,Patrick McFarland,F-G,Saint Joseph's University,,,,,,,,,,,,
1973,2,29,GSW,Derrek Dickey,F,University of Cincinnati,321,16.7,6.1,4.9,1.1,0.4,0.2,.470,,.745,11.1,.100
1973,2,31,LAL,Jim Chones,C-F,Marquette University,623,30.7,12.3,8.3,1.7,0.5,1.0,.468,.000,.704,37.4,.094
1973,2,32,PHI,Caldwell Jones,C-F,Albany State University,1068,24.8,6.2,7.2,1.3,0.4,1.4,.473,.065,.753,44.3,.080
1973,2,33,PHO,Gary Melchionni,G,Duke University,137,20.3,7.8,2.4,2.2,0.6,0.2,.444,,.831,3.9,.067
1973,2,35,BOS,Phil Hankinson,F,University of Pennsylvania,31,6.0,3.9,1.8,0.2,0.1,0.0,.491,,.769,0.6,.143
1972,1,1,POR,LaRue Martin,C,Loyola University of Chicago,271,14.0,5.3,4.6,0.7,0.2,0.4,.416,,.685,1.9,.024
1972,1,2,BUF,Bob McAdoo,C-F,University of North Carolina,852,33.2,22.1,9.4,2.3,0.9,1.3,.503,.081,.754,89.1,.151
1972,1,3,CLE,Dwight Davis,F,University of Houston,340,23.6,8.6,5.9,1.6,0.4,0.4,.423,,.730,11.4,.068
1972,1,4,PHO,Corky Calhoun,F,University of Pennsylvania,542,20.1,5.3,3.6,1.1,0.5,0.2,.460,,.782,14.4,.064
1972,1,5,PHI,Freddie Boyd,G,Oregon State University,327,23.6,8.5,1.6,3.0,0.6,0.1,.414,,.667,1.4,.009
1972,1,6,MIL,Russ Lee,G-F,Marshall University,97,6.0,2.9,1.2,0.7,0.2,0.0,.391,,.685,0.5,.038
1972,1,7,SEA,Bud Stallworth,F-G,University of Kansas,313,17.5,7.7,2.8,0.7,0.4,0.2,.414,,.686,0.7,.006
1972,1,8,NYK,Tom Riker,C-F,University of South Carolina,82,7.4,2.7,1.7,0.3,0.2,0.1,.380,,.593,0.4,.033
1972,1,9,DET,Bob Nash,F,University of Hawaii,219,11.7,4.7,2.2,0.7,0.3,0.2,.435,,.730,2.6,.048
1972,1,10,BOS,Paul Westphal,G,University of Southern California,823,25.5,15.6,1.9,4.4,1.2,0.3,.504,.275,.820,67.7,.155
1972,1,11,CHI,Ralph Simpson,G-F,Michigan State University,218,18.3,8.4,2.0,2.2,0.9,0.1,.404,.000,.724,0.7,.008
1972,1,12,MIL,Julius Erving,F-G,University of Massachusetts Amherst,836,34.3,22.0,6.7,3.9,1.8,1.5,.507,.261,.777,106.2,.178
1972,1,13,LAL,Travis Grant,F,Kentucky State University,36,4.4,3.6,1.5,0.2,0.0,0.0,.433,,.828,0.4,.124
1972,2,14,POR,Bob Davis,F,Weber State University,9,4.6,1.8,0.6,0.2,,,.214,,.667,-0.3,-0.396
1972,2,15,BUF,Harold Fox,G,Jacksonville University,10,8.4,3.1,0.8,1.0,,,.375,,.875,0.0,-0.014
1972,2,16,LAL,Jim Price,G,University of Louisville,510,25.1,10.0,3.1,3.7,1.4,0.2,.444,,.815,19.7,.074
1972,2,17,DET,Chris Ford,G-F,Villanova University,794,27.8,9.2,3.0,3.4,1.5,0.2,.460,.375,.731,35.6,.077
1972,2,18,SEA,Joby Wright,F-C,Indiana University,77,12.1,3.9,2.8,0.5,,,.478,,.416,0.6,.033
1972,2,19,KCO,Sam Sibert,F,Kentucky State University,5,5.2,2.4,0.8,0.0,,,.308,,.800,-0.1,-0.105
1972,2,20,HOU,John Gianelli,C-F,University of the Pacific,541,25.2,7.8,5.9,1.5,0.4,0.9,.470,,.702,23.0,.081
1972,2,21,ATL,Steve Bracey,G,University of Tulsa,187,15.3,6.1,1.6,2.2,0.4,0.0,.466,,.684,3.9,.066
1972,2,22,LAL,Paul Stovall,F,Arizona State University,25,8.4,3.0,2.4,0.5,,,.342,,.632,-0.1,-0.024
1972,2,23,SEA,Brian Taylor,G,Princeton University,330,31.1,12.3,2.4,4.5,1.8,0.2,.487,.376,.803,24.7,.116
1972,2,24,CLE,Steve Hawes,C-F,University of Washington,688,23.0,8.4,6.2,1.9,0.8,0.5,.483,.298,.790,37.1,.112
1972,2,25,BAL,Tom Patterson,F,Ouachita Baptist University,25,4.0,2.2,1.0,0.2,0.0,0.0,.420,,.778,0.2,.102
1972,2,26,POR,Dave Twardzik,G,Old Dominion University,280,24.7,9.5,2.2,3.4,1.4,0.1,.552,.571,.823,21.8,.151
1972,2,27,BOS,Dennis Wuycik,F,University of North Carolina,,,,,,,,,,,,
1972,2,28,KCO,Mike Ratliff,C,University of Wisconsin-Eau Claire,60,11.4,4.0,3.2,0.6,0.0,0.0,.417,,.536,-0.2,-0.014
1972,2,29,MIL,Chuck Terry,F,"California State University, Long Beach",135,13.3,3.3,2.2,0.6,0.4,0.1,.380,,.756,0.7,.018
1972,2,30,POR,Ollie Johnson,F,Temple University,690,21.1,7.7,3.3,1.8,0.7,0.3,.496,.150,.827,27.0,.089
1971,1,1,CLE,Austin Carr,G,University of Notre Dame,682,28.8,15.4,2.9,2.8,0.6,0.1,.449,.154,.804,32.9,.080
1971,1,2,POR,Sidney Wicks,F-C,"University of California, Los Angeles",760,33.9,16.8,8.7,3.2,0.8,0.6,.459,.000,.685,42.4,.079
1971,1,3,BUF,Elmore Smith,C,Kentucky State University,562,31.8,13.4,10.6,1.4,0.6,2.1,.482,,.579,34.7,.093
1971,1,4,CIN,Ken Durrett,F,La Salle University,120,10.0,4.0,1.9,0.5,0.2,0.1,.434,,.637,0.6,.025
1971,1,5,ATL,George Trapp,F-C,"California State University, Long Beach",379,18.1,8.8,3.9,1.0,0.3,0.2,.444,,.752,8.4,.059
1971,1,6,SEA,Fred Brown,G,University of Iowa,963,25.4,14.6,2.7,3.3,1.2,0.2,.478,.373,.858,63.2,.124
1971,1,7,HOU,Cliff Meely,F-C,University of Colorado,318,19.9,8.4,5.4,1.3,0.3,0.3,.417,,.675,4.6,.035
1971,1,8,GSW,Darnell Hillman,F-C,San Jose State University,287,23.0,8.6,6.6,1.4,0.8,1.0,.466,,.592,9.9,.072
1971,1,9,BAL,Stan Love,F,University of Oregon,227,15.2,6.8,4.0,0.8,0.2,0.1,.440,,.751,5.5,.076
1971,1,10,BOS,Clarence Glover,F,Western Kentucky University,25,4.8,2.6,1.8,0.2,,,.455,,.469,0.3,.103
1971,1,11,DET,Curtis Rowe,F,"University of California, Los Angeles",590,31.0,11.6,7.2,1.6,0.3,0.3,.482,,.701,34.1,.090
1971,1,13,LAL,Jim Cleamons,G,Ohio State University,652,26.1,8.3,3.0,3.9,0.8,0.2,.460,.226,.765,29.1,.082
1971,1,14,PHO,John Roche,G,University of South Carolina,162,21.3,8.4,1.1,4.0,0.7,0.1,.468,.389,.819,5.4,.075
1971,1,15,CHI,Kenny McIntosh,F,Eastern Michigan University,177,20.9,5.3,3.9,1.0,0.3,0.2,.361,,.581,-1.5,-0.020
1971,1,16,NYK,Dean Meminger,G,Marquette University,416,20.6,6.1,2.6,2.5,0.6,0.1,.475,,.627,16.6,.093
1971,1,17,MIL,Collis Jones,F,University of Notre Dame,,,,,,,,,,,,
1971,2,18,CLE,Steve Patterson,C,"University of California, Los Angeles",350,15.9,4.4,4.7,1.3,0.2,0.3,.403,,.594,4.8,.041
1971,2,19,BUF,Fred Hilton,G-F,Grambling State University,120,17.3,9.4,2.1,1.6,,,.388,,.749,-3.5,-0.080
1971,2,20,CHI,Willard Sojourner,C-F,Weber State University,,,,,,,,,,,,
1971,2,21,CIN,John Mengelt,G,Auburn University,636,20.1,9.8,1.9,2.1,0.5,0.0,.479,.000,.809,27.9,.105
1971,2,22,ATL,Ted McClain,G,Tennessee State University,178,19.6,5.9,2.3,3.0,1.0,0.1,.447,,.786,4.0,.055
1971,2,23,SEA,Jim McDaniels,C-F,Western Kentucky University,184,14.7,5.3,4.4,0.9,0.1,0.3,.402,,.703,0.7,.012
1971,2,24,HOU,Mike Newlin,G-F,University of Utah,837,29.4,14.9,3.0,4.0,0.8,0.1,.466,.302,.870,50.4,.098
1971,2,25,POR,Charlie Yelverton,G-F,Fordham University,69,17.8,7.9,2.9,1.2,,,.389,,.707,-0.5,-0.018
1971,2,27,POR,Richard Fisher,F,Colorado State University,,,,,,,,,,,,
1971,2,29,DET,Isaiah Wilson,G,University of Baltimore,48,6.7,3.5,1.0,0.9,,,.356,,.732,-0.5,-0.074
1971,2,30,BUF,Spencer Haywood,F-C,University of Detroit Mercy,760,33.7,19.2,9.3,1.8,0.5,0.8,.465,.125,.800,61.4,.115
1971,2,32,CHI,Howard Porter,F-C,Villanova University,457,18.7,9.2,4.1,0.5,0.3,0.5,.469,,.802,17.6,.099
1971,2,35,CLE,Willie Long,F-C,University of New Mexico,,,,,,,,,,,,
1970,1,1,DET,Bob Lanier,C,St. Bonaventure University,959,33.5,20.1,10.1,3.1,0.8,1.1,.514,.154,.767,117.1,.175
1970,1,2,SDR,Rudy Tomjanovich,F,University of Michigan,768,33.5,17.4,8.1,2.0,0.5,0.2,.501,.262,.784,70.4,.131
1970,1,3,ATL,Pete Maravich,G,Louisiana State University,658,37.0,24.2,4.2,5.4,0.9,0.2,.441,.667,.820,46.7,.092
1970,1,4,BOS,Dave Cowens,C-F,Florida State University,766,38.6,17.6,13.6,3.8,0.8,0.6,.460,.071,.783,86.3,.140
1970,1,5,CIN,Sam Lacey,C,New Mexico State University,1002,31.8,10.3,9.7,3.7,1.0,1.2,.441,.188,.738,50.9,.077
1970,1,6,SEA,Jim Ard,F-C,University of Cincinnati,218,12.2,3.5,3.8,0.7,0.2,0.4,.361,,.695,2.0,.036
1970,1,7,CLE,John Johnson,F,University of Iowa,869,29.6,12.9,5.5,3.8,0.6,0.3,.446,.000,.779,37.1,.069
1970,1,8,POR,Geoff Petrie,G,Princeton University,446,37.6,21.8,2.8,4.6,0.6,0.1,.455,,.805,26.1,.075
1970,1,9,BAL,George Johnson,C,Stephen F. Austin State University,69,10.8,2.8,3.2,0.3,0.1,0.1,.442,,.431,0.6,.036
1970,1,10,PHO,Greg Howard,F-C,University of New Mexico,92,9.3,3.4,2.5,0.6,,,.388,,.697,0.6,.034
1970,1,11,CHI,Jimmy Collins,G,New Mexico State University,74,8.3,3.8,0.9,0.9,,,.414,,.804,0.6,.044
1970,1,12,PHI,Al Henry,C,University of Wisconsin,49,9.1,4.0,3.0,0.2,,,.426,,.700,0.7,.074
1970,1,13,LAL,Jim McMillian,F,Columbia University,631,32.1,13.8,5.3,2.5,0.7,0.1,.482,,.832,46.0,.109
1970,1,14,ATL,John Vallely,G,"University of California, Los Angeles",100,8.0,3.6,0.7,0.8,,,.379,,.721,-0.3,-0.020
1970,1,15,BUF,John Hummer,F-C,Princeton University,327,22.7,6.9,5.3,1.7,0.1,0.1,.438,,.524,4.8,.031
1970,1,16,MIL,Gary Freeman,F,Oregon State University,52,7.3,3.2,2.0,0.7,,,.515,,.725,1.2,.155
1970,1,17,NYK,Mike Price,G,University of Illinois at Urbana-Champaign,119,8.8,3.3,1.3,0.7,,,.404,,.772,0.5,.021
1970,2,18,SDR,Calvin Murphy,G,Niagara University,1002,30.5,17.9,2.1,4.4,1.2,0.1,.482,.139,.892,84.1,.132
1970,2,19,CIN,Tiny Archibald,G,University of Texas at El Paso,876,35.6,18.8,2.3,7.4,0.8,0.1,.467,.224,.810,83.4,.128
1970,2,20,SEA,Jake Ford,G,University of Maryland Eastern Shore,31,8.0,4.1,0.6,1.1,,,.462,,.764,0.7,.133
1970,2,21,BOS,Rex Morgan,G,Jacksonville University,62,6.7,2.8,1.5,0.6,,,.375,,.682,0.5,.063
1970,2,23,SEA,Pete Cross,C-F,University of San Francisco,182,20.7,5.8,8.3,1.0,,,.431,,.695,4.2,.053
1970,2,24,BUF,Cornell Warner,F-C,Jackson State University,445,23.6,6.4,7.5,1.1,0.3,0.3,.452,,.672,15.8,.072
1970,2,25,POR,Walt Gilmore,F,Fort Valley State University,27,9.7,2.1,2.7,0.4,,,.426,,.462,0.2,.033
1970,2,26,CLE,Dave Sorenson,F,Ohio State University,213,18.1,8.1,4.7,1.3,,,.442,,.778,5.4,.067
1970,2,27,PHO,Fred Taylor,G-F,University of Texas-Pan American,88,9.5,4.4,1.6,0.8,,,.364,,.592,-0.6,-0.035
1970,2,28,CHI,Paul Ruffner,C-F,Brigham Young University,52,4.1,2.1,0.9,0.2,0.1,0.1,.440,,.500,0.1,.017
1970,2,29,PHO,Joe DePre,G,St. John's University,,,,,,,,,,,,
1970,2,30,LAL,Earnie Killum,G,Stetson University,4,3.0,0.3,0.5,0.0,,,.000,,1.000,-0.1,-0.314
1970,2,31,ATL,Dan Hester,F,Louisiana State University,,,,,,,,,,,,
1970,2,33,MIL,Bill Zopf,G,Duquesne University,53,7.5,2.2,0.9,1.4,,,.363,,.556,-0.1,-0.011
1970,2,34,NYK,Howie Wright,G,Austin Peay State University,,,,,,,,,,,,
1969,1,1,MIL,Kareem Abdul-Jabbar,C,"University of California, Los Angeles",1560,36.8,24.6,11.2,3.6,0.7,2.0,.559,.056,.721,273.4,.228
1969,1,2,PHO,Neal Walk,C,University of Florida,568,24.4,12.6,7.7,2.1,0.2,0.2,.459,,.758,30.3,.105
1969,1,3,SEA,Lucius Allen,G,"University of California, Los Angeles",702,28.7,13.4,3.1,4.5,0.9,0.2,.463,,.760,42.0,.100
1969,1,4,DET,Terry Driscoll,F,Boston College,244,13.4,4.2,4.2,0.8,0.1,0.1,.425,,.690,5.0,.074
1969,1,5,CHI,Larry Cannon,G,La Salle University,19,17.6,6.2,1.9,2.7,0.4,0.2,.386,,.679,-0.2,-0.029
1969,1,6,SDR,Bingo Smith,F-G,University of Tulsa,865,25.9,12.6,4.2,2.0,0.5,0.2,.449,.284,.798,33.3,.071
1969,1,7,SFW,Bob Portman,F,Creighton University,221,13.3,5.7,3.3,0.6,,,.443,,.780,4.4,.071
1969,1,8,CIN,Herm Gilliam,G-F,Purdue University,578,26.0,10.8,3.8,3.8,0.6,0.1,.441,,.792,20.8,.066
1969,1,9,BOS,Jo Jo White,G,University of Kansas,837,35.8,17.2,4.0,4.9,0.8,0.1,.444,.167,.834,54.0,.087
1969,1,10,ATL,Butch Beard,G,University of Louisville,605,23.6,9.3,3.4,3.6,0.8,0.1,.487,,.771,32.8,.110
1969,1,11,NYK,John Warren,G-F,St. John's University,303,16.3,6.0,2.3,1.9,0.1,0.0,.430,,.827,4.3,.042
1969,1,12,LAL,Willie McCarter,G,Drake University,155,18.3,7.0,1.6,2.0,,,.402,,.656,-1.0,-0.018
1969,1,13,PHI,Bud Ogden,F,Santa Clara University,74,6.6,3.5,1.4,0.6,,,.445,,.692,0.7,.072
1969,1,14,BAL,Mike Davis,G,Virginia Union University,204,21.1,10.7,2.3,1.8,,,.424,,.772,4.8,.054
1969,1,15,LAL,Rick Roberson,C-F,University of Cincinnati,423,24.5,9.0,8.3,1.4,0.2,0.2,.440,,.585,14.6,.068
1969,2,16,CHI,Simmie Hill,F,West Texas A&M University,,,,,,,,,,,,
1969,2,17,MIL,Bob Greacen,F,Rutgers University,43,7.8,2.6,1.5,0.9,,,.372,,.600,-0.1,-0.015
1969,2,18,SEA,Ronald Taylor,C,University of Southern California,,,,,,,,,,,,
1969,2,19,DET,Willie Norwood,F,Alcorn State University,430,17.1,7.5,3.7,0.8,0.5,0.1,.488,,.697,17.6,.115
1969,2,20,CHI,Ken Spain,C,University of Houston,,,,,,,,,,,,
1969,2,21,SDR,Bernie Williams,G,La Salle University,128,15.1,7.0,1.9,2.2,,,.371,,.808,-0.2,-0.005
1969,2,23,CHI,Johnny Baum,F,Temple University,65,8.6,4.5,2.0,0.5,,,.414,,.690,0.3,.026
1969,2,24,PHO,Gene Williams,F,Kansas State University,,,,,,,,,,,,
1969,2,25,ATL,Wally Anderzunas,C-F,Creighton University,44,8.4,3.6,1.9,0.2,,,.392,,.630,-0.2,-0.023
1969,2,26,NYK,Bill Bunting,F-C,University of North Carolina,,,,,,,,,,,,
1969,2,27,LAL,Dick Garrett,G,Southern Illinois University,339,25.7,10.3,3.0,2.5,0.0,0.0,.423,,.863,6.0,.033
1969,2,29,BAL,Willie Scott,F,Alabama State University,,,,,,,,,,,,
1968,1,1,SDR,Elvin Hayes,F-C,University of Houston,1303,38.4,21.0,12.5,1.8,0.7,1.4,.452,.147,.670,120.8,.116
1968,1,2,BAL,Wes Unseld,C-F,University of Louisville,984,36.4,10.8,14.0,3.9,0.6,0.4,.509,.500,.633,110.1,.147
1968,1,3,SEA,Bob Kauffman,F-C,Guilford College,525,25.8,11.5,7.0,2.7,0.1,0.0,.477,,.749,31.5,.111
1968,1,4,CHI,Tom Boerwinkle,C,University of Tennessee,635,22.7,7.2,9.0,3.2,0.2,0.2,.453,,.675,38.0,.127
1968,1,5,CIN,Zaid Abdul-Aziz,C-F,Iowa State University,505,21.8,9.0,8.0,1.2,0.3,0.4,.428,,.728,17.5,.076
1968,1,6,DET,Otto Moore,C-F,University of Texas-Pan American,682,24.8,8.2,8.2,1.6,0.3,0.5,.453,,.609,24.7,.070
1968,1,7,MIL,Charlie Paulk,F-C,Northeastern State University,120,13.7,6.2,3.9,0.3,,,.392,,.611,-0.9,-0.026
1968,1,8,PHO,Gary Gregor,F-C,University of South Carolina,296,25.0,9.8,7.0,1.5,,,.431,,.715,2.6,.017
1968,1,9,SFW,Ron Williams,G,West Virginia University,516,22.2,9.3,1.9,3.5,0.1,0.0,.441,,.833,23.5,.098
1968,1,10,NYK,Bill Hosket,F-C,Ohio State University,143,9.8,4.0,2.5,0.7,,,.485,,.715,3.2,.109
1968,1,11,LAL,Bill Hewitt,F,University of Southern California,361,20.7,5.7,5.5,1.3,0.0,0.0,.439,,.561,5.2,.033
1968,1,12,BOS,Don Chaney,G,University of Houston,742,23.5,8.4,3.9,2.1,0.7,0.3,.438,.167,.776,35.5,.098
1968,1,13,ATL,Skip Harlicka,G,University of South Carolina,26,8.4,4.1,0.6,1.4,,,.456,,.774,0.5,.119
1968,1,14,PHI,Shaler Halimon,G-F,Utah State University,170,14.8,6.7,3.4,1.8,,,.397,,.622,-0.1,-0.001
1968,2,15,SDR,John Trapp,F,"University of Nevada, Las Vegas",279,17.5,7.4,4.5,1.0,,,.420,,.725,6.2,.061
1968,2,16,SEA,Art Harris,G,Stanford University,238,21.9,9.1,2.4,2.7,,,.396,,.626,-1.7,-0.016
1968,2,17,CHI,Loy Petersen,G,Oregon State University,69,7.7,2.9,1.0,0.7,,,.387,,.682,0.2,.021
1968,2,18,BAL,Bob Quick,F-G,Xavier University,136,13.7,6.0,2.8,0.7,,,.452,,.738,4.0,.103
1968,2,20,DET,Manny Leaks,C-F,Niagara University,135,25.0,8.3,6.8,0.9,0.1,0.3,.391,,.714,1.0,.014
1968,2,21,PHO,Dick Cunningham,C,Murray State University,358,10.6,2.8,3.7,0.6,0.0,0.0,.406,,.636,4.2,.054
1968,2,22,MIL,Gene Moore,C-F,Saint Louis University,,,,,,,,,,,,
1967,1,1,DET,Jimmy Walker,G,Providence College,698,33.8,16.7,2.7,3.5,0.4,0.1,.461,,.829,42.9,.087
1967,1,2,BAL,Earl Monroe,G,Winston-Salem State University,926,32.0,18.8,3.0,3.9,0.5,0.1,.464,,.807,77.4,.125
1967,1,3,CHI,Clem Haskins,G,Western Kentucky University,681,25.9,12.8,3.1,3.5,0.2,0.0,.449,,.792,35.8,.097
1967,1,4,DET,Sonny Dove,F,St. John's University,57,7.0,3.1,2.0,0.4,,,.394,,.581,0.0,-0.003
1967,1,5,NYK,Walt Frazier,G,Southern Illinois University,825,37.5,18.9,5.9,6.1,0.8,0.1,.490,.000,.786,113.5,.176
1967,1,6,SEA,Al Tucker,F,Oklahoma Baptist University,257,20.8,9.5,5.0,0.9,,,.453,,.702,7.2,.065
1967,1,7,SDR,Pat Riley,G-F,University of Kentucky,528,15.5,7.4,1.6,1.7,0.2,0.0,.414,,.705,4.5,.026
1967,1,8,STL,Tom Workman,F-C,Seattle University,43,4.3,2.5,1.2,0.1,,,.432,,.711,0.4,.107
1967,1,9,CIN,Mel Daniels,C,University of New Mexico,11,11.5,3.5,3.1,0.5,0.3,1.0,.371,,.565,0.0,-0.002
1967,1,10,SFW,Dave Lattin,F-C,University of Texas at El Paso,112,11.1,4.5,3.8,0.6,,,.400,,.644,0.7,.028
1967,1,11,BOS,Mal Graham,G,New York University,70,12.7,4.7,1.7,1.1,,,.398,,.657,0.8,.043
1967,1,12,PHI,Craig Raymond,C,Brigham Young University,27,6.6,2.0,2.5,0.3,,,.344,,.647,0.0,-0.001
1967,2,13,BAL,Jimmy Jones,G,Grambling State University,140,18.5,6.4,1.9,2.0,0.8,0.1,.505,,.738,6.2,.115
1967,2,15,CHI,Byron Beck,C-F,University of Denver,53,9.1,4.7,1.8,0.6,0.3,0.0,.435,,.818,0.8,.078
1967,2,16,LAL,Randolph Mahaffey,F,Clemson University,,,,,,,,,,,,
1967,2,17,NYK,Phil Jackson,F-C,University of North Dakota,807,17.6,6.7,4.3,1.1,0.3,0.2,.453,.000,.736,29.3,.099
1967,2,18,SDR,Bob Netolicky,F-C,Drake University,,,,,,,,,,,,
1967,2,19,SEA,Bob Rule,C-F,Colorado State University,403,29.4,17.4,8.3,1.5,0.0,0.0,.461,,.686,22.7,.092
1966,1,1,NYK,Cazzie Russell,F-G,University of Michigan,817,27.2,15.1,3.8,2.2,0.3,0.0,.464,,.827,51.7,.112
1966,1,2,DET,Dave Bing,G,Syracuse University,901,36.4,20.3,3.8,6.0,0.5,0.1,.441,,.775,68.8,.101
1966,1,3,SFW,Clyde Lee,F-C,Vanderbilt University,742,26.8,7.7,10.3,1.1,0.1,0.1,.432,,.614,33.5,.081
1966,1,4,STL,Lou Hudson,F-G,University of Minnesota,890,33.5,20.2,4.4,2.7,0.6,0.1,.489,,.797,81.0,.131
1966,1,5,BAL,Jack Marin,F-G,Duke University,849,29.0,14.8,5.2,2.1,0.2,0.1,.465,,.843,59.3,.116
1966,1,6,CIN,Walt Wesley,C,University of Kansas,590,17.5,8.5,5.5,0.7,0.0,0.0,.434,,.630,9.5,.044
1966,1,7,LAL,Jerry Chambers,F,University of Utah,239,15.4,8.1,3.1,0.8,,,.442,,.747,2.8,.037
1966,1,8,BOS,Jim Barnett,G-F,University of Oregon,732,23.8,11.7,3.1,3.0,0.2,0.0,.435,,.797,33.2,.092
1966,1,9,PHI,Matt Guokas,G-F,Saint Joseph's University,735,22.6,5.8,2.0,3.0,0.2,0.1,.489,,.727,26.7,.077
1966,1,10,CHI,Dave Schellhase,G,Purdue University,73,7.0,2.8,1.0,0.8,,,.349,,.567,-0.6,-0.061
1966,2,11,NYK,Henry Akin,C-F,Morehead State University,86,8.3,3.5,2.1,0.5,,,.351,,.676,-1.2,-0.084
1966,2,12,DET,Dorie Murrey,F-C,University of Detroit Mercy,357,12.6,4.7,4.4,0.6,,,.425,,.679,6.5,.070
1966,2,13,SFW,Joe Ellis,F-G,University of San Francisco,524,19.8,8.8,5.1,1.4,0.1,0.0,.398,,.727,5.0,.023
1966,2,14,STL,Dick Snyder,G-F,Davidson College,964,26.6,12.2,2.8,2.9,0.3,0.2,.488,,.824,58.3,.109
1966,2,15,BAL,Neil Johnson,F-C,Creighton University,202,11.2,4.0,3.4,1.1,,,.426,,.613,2.0,.042
1966,2,17,LAL,Hank Finkel,C,University of Dayton,551,12.5,5.1,3.9,0.8,0.0,0.0,.449,,.662,13.5,.094
1966,2,19,PHI,Bill Melchionni,G,Villanova University,144,10.1,4.4,1.4,1.4,,,.412,,.673,1.0,.033
1966,2,20,CHI,Erwin Mueller,C-F,University of San Francisco,425,22.4,7.6,4.8,2.0,,,.429,,.627,9.6,.048
1965,1,1,SFW,Fred Hetzel,F-C,Davidson College,416,21.4,11.2,5.9,1.1,,,.421,,.817,15.9,.086
1965,1,2,SFW,Rick Barry,F,University of Miami,794,36.3,23.2,6.5,5.1,1.4,0.3,.449,.330,.900,93.4,.156
1965,1,3,NYK,Dave Stallworth,F-C,Wichita State University,522,20.1,9.3,4.7,1.7,0.1,0.0,.438,,.732,20.3,.093
1965,1,4,BAL,Jerry Sloan,G-F,University of Evansville,755,34.1,14.0,7.4,2.5,0.5,0.0,.427,,.722,49.5,.092
1965,1,5,PHI,Billy Cunningham,F-C,University of North Carolina,654,34.3,20.8,10.1,4.0,0.2,0.1,.446,,.720,63.2,.135
1965,1,6,STL,Jim Washington,F-C,Villanova University,774,29.3,10.6,8.6,1.4,0.1,0.1,.449,,.705,39.3,.083
1965,1,7,CIN,Nate Bowman,C,Wichita State University,243,8.9,2.9,3.3,0.7,,,.390,,.527,1.3,.030
1965,2,9,SFW,Will Frazier,C-F,Grambling State University,2,4.5,0.5,2.5,0.5,,,.000,,.500,-0.1,-0.385
1965,2,10,NYK,Dick Van Arsdale,G-F,Indiana University,921,34.5,16.4,4.1,3.3,0.3,0.0,.464,,.790,75.2,.114
1965,2,11,DET,Tom Van Arsdale,F-G,Indiana University,929,30.9,15.3,4.2,2.2,0.2,0.0,.431,,.762,36.6,.061
1965,2,13,PHI,Jesse Branson,F,Elon University,5,2.8,1.0,1.8,0.2,,,.167,,.750,0.0,-0.060
1965,2,15,CIN,Flynn Robinson,G,University of Wyoming,494,23.4,14.5,2.6,3.1,,,.456,,.849,31.3,.130
1965,2,16,LAL,John Fairchild,F,Brigham Young University,30,5.7,2.0,1.5,0.4,,,.258,,.700,-0.6,-0.166
1965,2,17,BOS,Ron Watts,F,Wake Forest University,28,3.3,1.4,1.4,0.1,,,.261,,.696,-0.1,-0.062
1964,1,1,NYK,Jim Barnes,C-F,University of Texas at El Paso,454,20.8,8.8,6.5,0.8,,,.429,,.684,14.2,.072
1964,1,2,DET,Joe Caldwell,F-G,Arizona State University,468,29.6,15.2,5.1,2.7,,,.459,,.634,23.9,.083
1964,1,3,BAL,Gary Bradds,F,Ohio State University,44,8.0,3.3,2.1,0.5,,,.410,,.716,0.5,.067
1964,1,4,PHI,Luke Jackson,F-C,University of Texas-Pan American,522,26.4,9.9,8.8,1.6,,,.415,,.722,22.3,.078
1964,1,5,STL,Jeff Mullins,G-F,Duke University,804,30.6,16.2,4.3,3.8,0.2,0.0,.463,,.814,62.8,.123
1964,1,6,SFW,Barry Kramer,F-G,New York University,52,9.8,3.6,1.9,0.8,,,.339,,.714,0.2,.017
